country,year,value
DZA,1982,45207167470.3497
DZA,1981,44348590460.9288
DZA,1980,42345829079.2062
DZA,1979,33243706859.6596
DZA,1978,26364491313.4471
DZA,1977,20972113684.9558
DZA,1976,17728240932.3158
DZA,1975,15557902754.033
DZA,1974,13209871625.9044
DZA,1973,8707858912.12481
DZA,1972,6766743956.88889
DZA,1971,5077183093.88968
DZA,1970,4863526896.57407
DZA,1969,4257253264.08834
DZA,1968,3852147026.77302
DZA,1967,3370870376.29682
DZA,1966,3039859187.45164
DZA,1965,3136284306.85469
DZA,1964,2909316435.2874
DZA,1963,2702982017.63803
DZA,1962,2001444543.91885
DZA,1961,2434747055.94018
DZA,1960,2723615451.30098
ASM,2022,871000000
ASM,2021,750000000
ASM,2020,721000000
ASM,2019,647000000
ASM,2018,639000000
ASM,2017,612000000
ASM,2016,671000000
ASM,2015,673000000
ASM,2014,643000000
ASM,2013,638000000
ASM,2012,640000000
ASM,2011,570000000
ASM,2010,573000000
ASM,2009,675000000
ASM,2008,560000000
ASM,2007,518000000
ASM,2006,493000000
ASM,2005,500000000
ASM,2004,509000000
ASM,2003,524000000
ASM,2002,512000000
ASM,2001,0
ASM,2000,0
ASM,1999,0
ASM,1998,0
ASM,1997,0
ASM,1996,0
ASM,1995,0
ASM,1994,0
ASM,1993,0
ASM,1992,0
ASM,1991,0
ASM,1990,0
ASM,1989,0
ASM,1988,0
ASM,1987,0
ASM,1986,0
ASM,1985,0
ASM,1984,0
ASM,1983,0
ASM,1982,0
ASM,1981,0
ASM,1980,0
ASM,1979,0
ASM,1978,0
ASM,1977,0
ASM,1976,0
ASM,1975,0
ASM,1974,0
ASM,1973,0
ASM,1972,0
ASM,1971,0
ASM,1970,0
ASM,1969,0
ASM,1968,0
ASM,1967,0
ASM,1966,0
ASM,1965,0
ASM,1964,0
ASM,1963,0
ASM,1962,0
ASM,1961,0
ASM,1960,0
AND,2022,3352031094.22914
AND,2021,3325143693.28714
AND,2020,2891002460.29153
AND,2019,3155150255.91195
AND,2018,3218418631.67579
AND,2017,3000160414.63795
AND,2016,2896611878.6258
AND,2015,2789882569.1005
AND,2014,3271686452.47686
AND,2013,3193513470.43941
AND,2012,3188653258.61001
AND,2011,3629133062.55168
AND,2010,3449925693.58181
AND,2009,3674190066.44504
AND,2008,4085780202.87838
AND,2007,3952395030.09698
AND,2006,3456264324.63015
AND,2005,3159826891.50873
AND,2004,2895047587.11888
AND,2003,2361636235.17833
AND,2002,1755989353.9328
AND,2001,1546912331.8807
AND,2000,1429047881.84275
AND,1999,1239840639.57248
AND,1998,1211953994.05714
AND,1997,1180645571.8643
AND,1996,1224024139.21295
AND,1995,1178745282.8678
AND,1994,1017544068.8408
AND,1993,1007090269.86956
AND,1992,1209992020.29543
AND,1991,1106891361.53948
AND,1990,1028989692.06787
AND,1989,795489582.04491
AND,1988,721425939.15155
AND,1987,611299924.540506
AND,1986,481996012.869071
AND,1985,346742714.675152
AND,1984,330073080.637098
AND,1983,327850042.515872
AND,1982,375914743.581006
AND,1981,388983266.199886
AND,1980,446377776.798001
AND,1979,411548748.354729
AND,1978,308020261.164149
AND,1977,253997897.226968
AND,1976,227283850.831271
AND,1975,220112572.205331
AND,1974,186557081.998137
AND,1973,150841639.297444
AND,1972,113414397.365635
AND,1971,89406608.1458151
AND,1970,78617711.0965325
AND,1969,0
AND,1968,0
AND,1967,0
AND,1966,0
AND,1965,0
AND,1964,0
AND,1963,0
AND,1962,0
AND,1961,0
AND,1960,0
AGO,2022,106782770714.619
AGO,2021,66505129989.243
AGO,2020,48501561230.001
AGO,2019,70897962712.6213
AGO,2018,79450688232.0011
AGO,2017,73690155046.555
AGO,2016,52761617225.9253
AGO,2015,90496420626.179
AGO,2014,135966802156.542
AGO,2013,132339108708.408
AGO,2012,128052915202.989
AGO,2011,111789747670.59
AGO,2010,83799473759.7201
AGO,2009,70307196474.1272
AGO,2008,88538664884.265
AGO,2007,65266415706.9741
AGO,2006,52381025102.321
AGO,2005,36970901023.7893
AGO,2004,23552057820.4599
AGO,2003,17812704627.0282
AGO,2002,15285592486.2532
AGO,2001,8936079251.42093
AGO,2000,9129594815.57661
AGO,1999,6152922942.24539
AGO,1998,6506381416.53236
AGO,1997,7675412600.66513
AGO,1996,6535434716.00224
AGO,1995,5538749259.94714
AGO,1994,4438321017.39068
AGO,1993,6084688935.80032
AGO,1992,8307826847.39834
AGO,1991,10401188707.2808
AGO,1990,11236275842.8094
AGO,1989,10207922517.0569
AGO,1988,8775116269.23077
AGO,1987,8089279284.61538
AGO,1986,7076793822.74247
AGO,1985,7558613008.02675
AGO,1984,6135166254.1806
AGO,1983,5787823808.69565
AGO,1982,5553824463.8796
AGO,1981,5553824463.8796
AGO,1980,5934073603.67893
AGO,1979,0
AGO,1978,0
AGO,1977,0
AGO,1976,0
AGO,1975,0
AGO,1974,0
AGO,1973,0
AGO,1972,0
AGO,1971,0
AGO,1970,0
AGO,1969,0
AGO,1968,0
AGO,1967,0
AGO,1966,0
AGO,1965,0
AGO,1964,0
AGO,1963,0
AGO,1962,0
AGO,1961,0
AGO,1960,0
ATG,2022,1867733333.33333
ATG,2021,1601366666.66667
ATG,2020,1410796296.2963
ATG,2019,1725351851.85185
ATG,2018,1661529629.62963
ATG,2017,1531151851.85185
ATG,2016,1489692592.59259
ATG,2015,1437755555.55556
ATG,2014,1378829629.62963
ATG,2013,1325425925.92593
ATG,2012,1327107407.40741
ATG,2011,1281337037.03704
ATG,2010,1148700000
ATG,2009,1228329629.62963
ATG,2008,1370070370.37037
ATG,2007,1312759259.25926
ATG,2006,1157662962.96296
ATG,2005,1022962962.96296
ATG,2004,919729629.62963
ATG,2003,856396296.296296
ATG,2002,814381481.481481
ATG,2001,800481481.481481
ATG,2000,826370370.37037
ATG,1999,766200000
ATG,1998,727859259.259259
ATG,1997,680618518.518518
ATG,1996,633729629.62963
ATG,1995,577281481.481481
ATG,1994,589429629.62963
ATG,1993,535174074.074074
ATG,1992,499281481.481481
ATG,1991,481707407.407407
ATG,1990,459470370.37037
ATG,1989,438794788.518519
ATG,1988,398637727.777778
ATG,1987,337174861.851852
ATG,1986,290440140.740741
ATG,1985,240923924.814815
ATG,1984,208372846.296296
ATG,1983,182144092.962963
ATG,1982,164369278.888889
ATG,1981,147841734.444444
ATG,1980,131431026.666667
ATG,1979,109079978.888889
ATG,1978,87879341.4814815
ATG,1977,77496753.7037037
ATG,1976,0
ATG,1975,0
ATG,1974,0
ATG,1973,0
ATG,1972,0
ATG,1971,0
ATG,1970,0
ATG,1969,0
ATG,1968,0
ATG,1967,0
ATG,1966,0
ATG,1965,0
ATG,1964,0
ATG,1963,0
ATG,1962,0
ATG,1961,0
ATG,1960,0
ARG,2022,631133384439.944
ARG,2021,487902572164.348
ARG,2020,385740508436.965
ARG,2019,447754683615.225
ARG,2018,524819892360.176
ARG,2017,643628393281.364
ARG,2016,557532320662.955
ARG,2015,594749285413.212
ARG,2014,526319673731.638
ARG,2013,552025140252.246
ARG,2012,545982375701.128
ARG,2011,530158122010.442
ARG,2010,423627422092.49
ARG,2009,332976484577.619
ARG,2008,361558037110.419
ARG,2007,287530508430.568
ARG,2006,232557260817.308
ARG,2005,198737095012.282
ARG,2004,164657930452.787
ARG,2003,127586973492.177
ARG,2002,97724004251.8602
ARG,2001,268696750000
ARG,2000,284203750000
ARG,1999,283523000000
ARG,1998,298948250000
ARG,1997,292859000000
ARG,1996,272149750000
ARG,1995,258031750000
ARG,1994,257440000000
ARG,1993,236741715015.015
ARG,1992,228778917308.17
ARG,1991,189719984268.485
ARG,1990,141352654305.163
ARG,1989,76629657863.6557
ARG,1988,126928000000
ARG,1987,109029439252.336
ARG,1986,106213829787.234
ARG,1985,88416666666.6667
ARG,1984,112988571428.571
ARG,1983,109490000000
ARG,1982,0
ARG,1981,0
ARG,1980,0
ARG,1979,0
ARG,1978,0
ARG,1977,0
ARG,1976,0
ARG,1975,0
ARG,1974,0
ARG,1973,0
ARG,1972,0
ARG,1971,0
ARG,1970,0
ARG,1969,0
ARG,1968,0
ARG,1967,0
ARG,1966,0
ARG,1965,0
ARG,1964,0
ARG,1963,0
ARG,1962,0
ARG,1961,0
ARG,1960,0
ARM,2022,19513474648.2429
ARM,2021,13878908628.9378
ARM,2020,12641698583.2152
ARM,2019,13619290539.2116
ARM,2018,12457940694.7395
ARM,2017,11527458709.0158
ARM,2016,10546136235.5219
ARM,2015,10553337518.414
ARM,2014,11609513246.7958
ARM,2013,11121464437.0415
ARM,2012,10619320682.9474
ARM,2011,10142111824.5835
ARM,2010,9260285755.62424
ARM,2009,8647937081.2562
ARM,2008,11662040713.8753
ARM,2007,9206301269.79164
ARM,2006,6384452066.5146
ARM,2005,4900469511.10191
ARM,2004,3576615240.41616
ARM,2003,2807061008.69084
ARM,2002,2376335048.39976
ARM,2001,2118467913.37873
ARM,2000,1911563668.85006
ARM,1999,1845482173.02732
ARM,1998,1893726437.26462
ARM,1997,1639492444.76152
ARM,1996,1596968946.23708
ARM,1995,1468317435.20148
ARM,1994,1315158636.67553
ARM,1993,1201312829.27524
ARM,1992,1272835453.42634
ARM,1991,2069870129.87013
ARM,1990,2256863448.77086
ARM,1989,0
ARM,1988,0
ARM,1987,0
ARM,1986,0
ARM,1985,0
ARM,1984,0
ARM,1983,0
ARM,1982,0
ARM,1981,0
ARM,1980,0
ARM,1979,0
ARM,1978,0
ARM,1977,0
ARM,1976,0
ARM,1975,0
ARM,1974,0
ARM,1973,0
ARM,1972,0
ARM,1971,0
ARM,1970,0
ARM,1969,0
ARM,1968,0
ARM,1967,0
ARM,1966,0
ARM,1965,0
ARM,1964,0
ARM,1963,0
ARM,1962,0
ARM,1961,0
ARM,1960,0
ABW,2022,3544707788.05664
ABW,2021,3103184101.51354
ABW,2020,2558906303.88098
ABW,2019,3395798882.68156
ABW,2018,3276184357.5419
ABW,2017,3092429050.27933
ABW,2016,2983635195.53073
ABW,2015,2962907262.56983
ABW,2014,2790849720.67039
ABW,2013,2727849720.67039
ABW,2012,2615208379.88827
ABW,2011,2637859217.87709
ABW,2010,2453597206.70391
ABW,2009,2553793296.08939
ABW,2008,2843024581.00559
ABW,2007,2677641340.78212
ABW,2006,2469782681.56425
ABW,2005,2360017318.43575
ABW,2004,2254830726.25698
ABW,2003,2044111731.84358
ABW,2002,1961843575.41899
ABW,2001,1896456983.24022
ABW,2000,1873452513.96648
ABW,1999,1722905027.93296
ABW,1998,1665363128.49162
ABW,1997,1531843575.41899
ABW,1996,1379888268.15642
ABW,1995,1320670391.06145
ABW,1994,1245810055.86592
ABW,1993,1083240223.46369
ABW,1992,958659217.877095
ABW,1991,872067039.106145
ABW,1990,764804469.273743
ABW,1989,695530726.256983
ABW,1988,596648044.692737
ABW,1987,487709497.206704
ABW,1986,405586592.178771
ABW,1985,0
ABW,1984,0
ABW,1983,0
ABW,1982,0
ABW,1981,0
ABW,1980,0
ABW,1979,0
ABW,1978,0
ABW,1977,0
ABW,1976,0
ABW,1975,0
ABW,1974,0
ABW,1973,0
ABW,1972,0
ABW,1971,0
ABW,1970,0
ABW,1969,0
ABW,1968,0
ABW,1967,0
ABW,1966,0
ABW,1965,0
ABW,1964,0
ABW,1963,0
ABW,1962,0
ABW,1961,0
ABW,1960,0
AUS,2022,1692956646855.7
AUS,2021,1559033756285.13
AUS,2020,1330381544909.3
AUS,2019,1394671325960.57
AUS,2018,1429733668185.91
AUS,2017,1326882104817
AUS,2016,1207580901578.72
AUS,2015,1351768945139.11
AUS,2014,1468597690006.22
AUS,2013,1577301840200.01
AUS,2012,1547649835732.89
AUS,2011,1398701323029.63
AUS,2010,1148890200292.42
AUS,2009,928762122698.05
AUS,2008,1056112427190.38
AUS,2007,855007458585.224
AUS,2006,748417562769.636
AUS,2005,695692898676.56
AUS,2004,614659980082.515
AUS,2003,467739079790.332
AUS,2002,395788696012.059
AUS,2001,379629301675.108
AUS,2000,416167815092.908
AUS,1999,389652212056.649
AUS,1998,399674421759.479
AUS,1997,435642611296.586
AUS,1996,401341880620.728
AUS,1995,368166023166.023
AUS,1994,322802490487.721
AUS,1993,312128302417.088
AUS,1992,325518458076.533
AUS,1991,325966686052.581
AUS,1990,311420509067.628
AUS,1989,299871835376.042
AUS,1988,236154038684.292
AUS,1987,189487162519.852
AUS,1986,182475517627.308
AUS,1985,180637129503.847
AUS,1984,193518998163.396
AUS,1983,177265418961.893
AUS,1982,194038397881.496
AUS,1981,176893068617.207
AUS,1980,149985515320.334
AUS,1979,134898330114.734
AUS,1978,118491633469.73
AUS,1977,110349850883.23
AUS,1976,105059356494.425
AUS,1975,97303017888.8434
AUS,1974,88963890935.888
AUS,1973,63830877642.5368
AUS,1972,52040887850.4673
AUS,1971,45216647234.6636
AUS,1970,41333606613.3771
AUS,1969,36683365869.3385
AUS,1968,32714085234.2536
AUS,1967,30442724870.836
AUS,1966,27307844369.2551
AUS,1965,25976164156.1863
AUS,1964,23801123808.1798
AUS,1963,21539843446.375
AUS,1962,19922563187.6101
AUS,1961,19682883149.2613
AUS,1960,18606562977.0501
AUT,2022,470941926750.741
AUT,2021,479295362747.047
AUT,2020,435049316955.737
AUT,2019,444596155845.254
AUT,2018,454991174096.102
AUT,2017,417261151844.977
AUT,2016,395837353031.499
AUT,2015,381971148530.543
AUT,2014,442584815286.034
AUT,2013,430190979705.962
AUT,2012,409401816050.531
AUT,2011,431685217367.511
AUT,2010,392275107258.667
AUT,2009,401758735822.211
AUT,2008,432051935642.945
AUT,2007,389185571506.052
AUT,2006,336280064332.411
AUT,2005,316092273276.015
AUT,2004,301457562038.541
AUT,2003,262273631180.054
AUT,2002,214394866675.24
AUT,2001,197508773215.323
AUT,2000,197289625479.906
AUT,1999,217259147049.954
AUT,1998,218259904401.956
AUT,1997,212790348404.555
AUT,1996,237250948791.266
AUT,1995,241038283062.645
AUT,1994,203535242741.838
AUT,1993,190379720809.18
AUT,1992,195078126721.763
AUT,1991,173794177961.108
AUT,1990,166463386179.354
AUT,1989,133105805512.22
AUT,1988,133339397080.129
AUT,1987,124168442533.74
AUT,1986,99036164939.1618
AUT,1985,69386774408.0872
AUT,1984,67985344886.8716
AUT,1983,72121016546.6524
AUT,1982,71275287569.5733
AUT,1981,71034228443.062
AUT,1980,82058912997.2346
AUT,1979,73937296963.4586
AUT,1978,62052259073.2493
AUT,1977,51545758887.6863
AUT,1976,42959976221.5234
AUT,1975,40059206763.056
AUT,1974,35189299911.6608
AUT,1973,29515467706.796
AUT,1972,22059612476.9332
AUT,1971,17858486066.7474
AUT,1970,15373005557.0257
AUT,1969,13582798556.2404
AUT,1968,12440625312.8685
AUT,1967,11579431668.9165
AUT,1966,10887682273.1014
AUT,1965,9994070615.85997
AUT,1964,9169983885.71185
AUT,1963,8374175257.73075
AUT,1962,7756110210.11966
AUT,1961,7311749633.36229
AUT,1960,6592693841.18495
AZE,2022,78721058823.5294
AZE,2021,54825411764.7059
AZE,2020,42693000000
AZE,2019,48174235294.1176
AZE,2018,47112470051.7701
AZE,2017,40866627351.9817
AZE,2016,37866996882.9157
AZE,2015,53076235354.746
AZE,2014,75239785452.1022
AZE,2013,74160560123.6902
AZE,2012,69679944504.1972
AZE,2011,65952796427.9473
AZE,2010,52909294791.9262
AZE,2009,44292427184.9492
AZE,2008,48851293785.4483
AZE,2007,33049419431.2244
AZE,2006,20981929497.6188
AZE,2005,13245421880.834
AZE,2004,8680405740.94125
AZE,2003,7276413079.11451
AZE,2002,6236087738.28284
AZE,2001,5707616203.72011
AZE,2000,5272615722.96892
AZE,1999,4581248566.50158
AZE,1998,4446368570.6901
AZE,1997,3962362387.47922
AZE,1996,3176507376.31836
AZE,1995,2417331192.9526
AZE,1994,1193141110.35043
AZE,1993,1570392598.14954
AZE,1992,444658671.586716
AZE,1991,5344000000
AZE,1990,8884848484.84848
AZE,1989,0
AZE,1988,0
AZE,1987,0
AZE,1986,0
AZE,1985,0
AZE,1984,0
AZE,1983,0
AZE,1982,0
AZE,1981,0
AZE,1980,0
AZE,1979,0
AZE,1978,0
AZE,1977,0
AZE,1976,0
AZE,1975,0
AZE,1974,0
AZE,1973,0
AZE,1972,0
AZE,1971,0
AZE,1970,0
AZE,1969,0
AZE,1968,0
AZE,1967,0
AZE,1966,0
AZE,1965,0
AZE,1964,0
AZE,1963,0
AZE,1962,0
AZE,1961,0
AZE,1960,0
BHS,2022,12897400000
BHS,2021,11527600000
BHS,2020,9754600000
BHS,2019,13058700000
BHS,2018,12653600000
BHS,2017,12253500000
BHS,2016,11750800000
BHS,2015,11672900000
BHS,2014,10974800000
BHS,2013,10395500000
BHS,2012,10720400000
BHS,2011,10070450000
BHS,2010,10095760000
BHS,2009,9981960000
BHS,2008,10526000000
BHS,2007,10618340000
BHS,2006,10167250000
BHS,2005,9836200000
BHS,2004,9055290000
BHS,2003,8870090000
BHS,2002,8881160000
BHS,2001,8317830000
BHS,2000,8076470000
BHS,1999,7683870000
BHS,1998,6833220000
BHS,1997,6332360000
BHS,1996,3609000000
BHS,1995,3429000000
BHS,1994,3259000000
BHS,1993,3092000000
BHS,1992,3109000000
BHS,1991,3111160000
BHS,1990,3166000000
BHS,1989,3062000000
BHS,1988,2817900000
BHS,1987,2713999900
BHS,1986,2472500000
BHS,1985,2320699900
BHS,1984,2041100000
BHS,1983,1732800000
BHS,1982,1578300000
BHS,1981,1426500000
BHS,1980,1335300000
BHS,1979,1139800100
BHS,1978,832400000
BHS,1977,713000000
BHS,1976,642100000
BHS,1975,596200000
BHS,1974,632400000
BHS,1973,670900000
BHS,1972,590900000
BHS,1971,573400000
BHS,1970,538423153.692615
BHS,1969,528137254.901961
BHS,1968,444901960.784314
BHS,1967,390196078.431373
BHS,1966,340000000
BHS,1965,300392156.862745
BHS,1964,266666666.666667
BHS,1963,237745098.039216
BHS,1962,212254901.960784
BHS,1961,190098039.215686
BHS,1960,169803921.568627
BHR,2022,44383297872.3404
BHR,2021,39288670212.766
BHR,2020,34621807712.766
BHR,2019,38653318085.1064
BHR,2018,37802005319.1489
BHR,2017,35473776595.7447
BHR,2016,32234973404.2553
BHR,2015,31050638297.8723
BHR,2014,33387712765.9574
BHR,2013,32539468085.1064
BHR,2012,30749308510.6383
BHR,2011,28776595744.6809
BHR,2010,25713271276.5957
BHR,2009,22938218085.1064
BHR,2008,25710904255.3191
BHR,2007,21730000000
BHR,2006,18504760638.2979
BHR,2005,15968723404.2553
BHR,2004,13150159574.4681
BHR,2003,11074813829.7872
BHR,2002,9593510638.29787
BHR,2001,8976196808.51064
BHR,2000,9062898936.17021
BHR,1999,6621010372.34043
BHR,1998,6183776595.74468
BHR,1997,6349202393.61702
BHR,1996,6101861436.17021
BHR,1995,5849467819.14894
BHR,1994,5567553457.44681
BHR,1993,5200265957.44681
BHR,1992,4751063829.78723
BHR,1991,4616223404.25532
BHR,1990,4229787234.04255
BHR,1989,3863563829.78723
BHR,1988,3702393617.02128
BHR,1987,3392021010.6383
BHR,1986,3052393617.02128
BHR,1985,3651861702.12766
BHR,1984,3905585106.38298
BHR,1983,3735106382.97872
BHR,1982,3645744680.85106
BHR,1981,3467819148.93617
BHR,1980,3072698328.46909
BHR,1979,0
BHR,1978,0
BHR,1977,0
BHR,1976,0
BHR,1975,0
BHR,1974,0
BHR,1973,0
BHR,1972,0
BHR,1971,0
BHR,1970,0
BHR,1969,0
BHR,1968,0
BHR,1967,0
BHR,1966,0
BHR,1965,0
BHR,1964,0
BHR,1963,0
BHR,1962,0
BHR,1961,0
BHR,1960,0
BGD,2022,460201265527.977
BGD,2021,416264800549.026
BGD,2020,373902197869.16
BGD,2019,351238399005.451
BGD,2018,321379127909.353
BGD,2017,293754781336
BGD,2016,265236390328.627
BGD,2015,195078573252.202
BGD,2014,172885432686.945
BGD,2013,149990529836.78
BGD,2012,133355820262.925
BGD,2011,128637983882.833
BGD,2010,115279077465.226
BGD,2009,102477779556.785
BGD,2008,91631278239.3237
BGD,2007,79611888213.148
BGD,2006,71819083683.7403
BGD,2005,69442943089.4309
BGD,2004,65108544250.0425
BGD,2003,60158929188.2556
BGD,2002,54724081490.5102
BGD,2001,53991289844.3291
BGD,2000,53369787318.6245
BGD,1999,51270569883.5275
BGD,1998,49984559471.3656
BGD,1997,48244309133.4895
BGD,1996,46438484107.5795
BGD,1995,37939748768.6567
BGD,1994,33768660882.793
BGD,1993,33166519417.9894
BGD,1992,31708874594.1645
BGD,1991,30957483949.5798
BGD,1990,31598340778.2164
BGD,1989,28781715188.8919
BGD,1988,26579005558.3652
BGD,1987,24298032258.0645
BGD,1986,21774033333.3333
BGD,1985,22278423076.9231
BGD,1984,18920840000
BGD,1983,17609048821.5488
BGD,1982,18525399201.5968
BGD,1981,20249694002.448
BGD,1980,18138049095.6072
BGD,1979,15565480321.9448
BGD,1978,13281767142.8571
BGD,1977,9651149301.8746
BGD,1976,10117113333.3333
BGD,1975,19448348073.4565
BGD,1974,12512460519.7088
BGD,1973,8086725729.3407
BGD,1972,6288245866.66667
BGD,1971,8751843187.5
BGD,1970,8992722166.66667
BGD,1969,8471006437.5
BGD,1968,7483685770.83333
BGD,1967,7253575687.5
BGD,1966,6439687854.16667
BGD,1965,5906636791.66667
BGD,1964,5386054833.33333
BGD,1963,5319458562.5
BGD,1962,5081413541.66667
BGD,1961,4817580375
BGD,1960,4274894083.33333
BRB,2022,5699950000
BRB,2021,4923100000
BRB,2020,4738800000
BRB,2019,5341100000
BRB,2018,5110250000
BRB,2017,4992300000
BRB,2016,4843300000
BRB,2015,4734000000
BRB,2014,4707600000
BRB,2013,4685550000
BRB,2012,4613850000
BRB,2011,4656400000
BRB,2010,4531150000
BRB,2009,4465500000
BRB,2008,4785250000
BRB,2007,4674000000
BRB,2006,4217450000
BRB,2005,3819500000
BRB,2004,3444500000
BRB,2003,3209500000
BRB,2002,3106500000
BRB,2001,3054500000
BRB,2000,3059500000
BRB,1999,2951822204.54432
BRB,1998,2817083478.34734
BRB,1997,2498384129.66738
BRB,1996,2363645403.47039
BRB,1995,2216974096.35559
BRB,1994,2151344901.30761
BRB,1993,2063342117.03873
BRB,1992,1957000000
BRB,1991,2020583702.08323
BRB,1990,2012131457.26644
BRB,1989,2006165166.80754
BRB,1988,1812757917.76463
BRB,1987,1704370307.76115
BRB,1986,1547755183.21484
BRB,1985,1409536120.91682
BRB,1984,1346890071.09829
BRB,1983,1236016506.73694
BRB,1982,1163923830.35847
BRB,1981,1114204743.20091
BRB,1980,1012280614.52792
BRB,1979,670362452.145379
BRB,1978,552883707.055138
BRB,1977,495097667.929041
BRB,1976,435911268.58968
BRB,1975,402178605.019554
BRB,1974,311809337.473213
BRB,1973,0
BRB,1972,0
BRB,1971,0
BRB,1970,0
BRB,1969,0
BRB,1968,0
BRB,1967,0
BRB,1966,0
BRB,1965,0
BRB,1964,0
BRB,1963,0
BRB,1962,0
BRB,1961,0
BRB,1960,0
BLR,2022,72793457588.4367
BLR,2021,69673747131.87
BLR,2020,61371755326.2351
BLR,2019,64410122847.3508
BLR,2018,60031173807.7196
BLR,2017,54725302249.8088
BLR,2016,47723545321.259
BLR,2015,56454889146.6088
BLR,2014,78812805039.0743
BLR,2013,75527558966.4473
BLR,2012,65685890438.8922
BLR,2011,61762382327.9319
BLR,2010,57231904542.8755
BLR,2009,50873167326.0414
BLR,2008,60752106347.126
BLR,2007,45275711995.825
BLR,2006,36961894281.3444
BLR,2005,30210091836.8294
BLR,2004,23141566292.9462
BLR,2003,17825444724.4878
BLR,2002,14594900944.7658
BLR,2001,12354820143.8849
BLR,2000,12736780455.1539
BLR,1999,12138243080.6258
BLR,1998,15221352698.8944
BLR,1997,14130585516.1787
BLR,1996,14756846153.8462
BLR,1995,13970425776.7549
BLR,1994,14952100840.3361
BLR,1993,16416666666.6667
BLR,1992,9200000000
BLR,1991,0
BLR,1990,0
BLR,1989,0
BLR,1988,0
BLR,1987,0
BLR,1986,0
BLR,1985,0
BLR,1984,0
BLR,1983,0
BLR,1982,0
BLR,1981,0
BLR,1980,0
BLR,1979,0
BLR,1978,0
BLR,1977,0
BLR,1976,0
BLR,1975,0
BLR,1974,0
BLR,1973,0
BLR,1972,0
BLR,1971,0
BLR,1970,0
BLR,1969,0
BLR,1968,0
BLR,1967,0
BLR,1966,0
BLR,1965,0
BLR,1964,0
BLR,1963,0
BLR,1962,0
BLR,1961,0
BLR,1960,0
BEL,2022,583435595579.963
BEL,2021,600748812601.541
BEL,2020,526264230147.394
BEL,2019,535865804349.803
BEL,2018,543299066998.902
BEL,2017,502764720556.354
BEL,2016,476062757356.927
BEL,2015,462335574841.484
BEL,2014,535390200131.018
BEL,2013,521791015247.06
BEL,2012,496152879924.727
BEL,2011,523330354138.133
BEL,2010,481420882905.001
BEL,2009,483254171097.812
BEL,2008,517328087920.078
BEL,2007,470922156309.453
BEL,2006,408259840868.823
BEL,2005,385714762230.039
BEL,2004,369214712443.206
BEL,2003,318082528506.588
BEL,2002,258383599375.177
BEL,2001,236746141604.37
BEL,2000,236792460312.471
BEL,1999,258245733221.468
BEL,1998,258528339631.029
BEL,1997,252708051420.839
BEL,1996,279201433224.756
BEL,1995,288025588396.278
BEL,1994,244884129491.198
BEL,1993,224721795708.955
BEL,1992,234781652446.675
BEL,1991,210510999409.333
BEL,1990,205331747947.851
BEL,1989,164221056511.057
BEL,1988,162299103675.261
BEL,1987,149394404105.889
BEL,1986,120018787249.413
BEL,1985,86268264148.3796
BEL,1984,83349530159.1734
BEL,1983,87184239053.2544
BEL,1982,92095926187.5331
BEL,1981,104730018470.23
BEL,1980,126829314388.191
BEL,1979,116315456796.918
BEL,1978,101246526194.441
BEL,1977,82839905458.6382
BEL,1976,71113882967.6071
BEL,1975,65678189097.2908
BEL,1974,56033077879.0389
BEL,1973,47743801490.3747
BEL,1972,37209418018.5134
BEL,1971,29821661869.912
BEL,1970,26706196046.7931
BEL,1969,23710735894.7022
BEL,1968,21376353113.475
BEL,1967,19992040788.4593
BEL,1966,18651883472.4808
BEL,1965,17371457607.9374
BEL,1964,15960106680.6732
BEL,1963,14260017387.0492
BEL,1962,13264015675.3193
BEL,1961,12400145221.595
BEL,1960,11658722590.99
BLZ,2022,2830507575.6841
BLZ,2021,2424575179.3783
BLZ,2020,2047727810.06777
BLZ,2019,2386792476.10637
BLZ,2018,2292787335.62452
BLZ,2017,2266664817.08822
BLZ,2016,2240593542.9757
BLZ,2015,2194709309.24204
BLZ,2014,2125125606.25723
BLZ,2013,2021757434.18064
BLZ,2012,1899503249.8643
BLZ,2011,1818831938.17757
BLZ,2010,1739070295.44027
BLZ,2009,1681473348.43468
BLZ,2008,1731921564.0667
BLZ,2007,1699214298.91439
BLZ,2006,1584207353.22049
BLZ,2005,1468145956.19917
BLZ,2004,1394273990.60003
BLZ,2003,1303381860.75674
BLZ,2002,1240059540.09348
BLZ,2001,1168127973.94349
BLZ,2000,1134756760.62071
BLZ,1999,996906468.694785
BLZ,1998,926550756.039735
BLZ,1997,870861115.17749
BLZ,1996,848205276.869645
BLZ,1995,816491620.228815
BLZ,1994,769649509.481095
BLZ,1993,750018765.327715
BLZ,1992,693625168.24559
BLZ,1991,594975697.04556
BLZ,1990,545686365.523175
BLZ,1989,369133890.705
BLZ,1988,320093360.27
BLZ,1987,281082558.585
BLZ,1986,231638320.535
BLZ,1985,212643742.665
BLZ,1984,214381949.02
BLZ,1983,192103185.955
BLZ,1982,182206326.985
BLZ,1981,196089854.655
BLZ,1980,197938222.43
BLZ,1979,151800000
BLZ,1978,136300000
BLZ,1977,117650000
BLZ,1976,97094227.2292471
BLZ,1975,118194026.251574
BLZ,1974,103160450.445869
BLZ,1973,78214767.8301496
BLZ,1972,65998069.3847631
BLZ,1971,59074687.1961851
BLZ,1970,53339893.3202134
