country,year,value
SSA,1975,332524189
SSA,1974,323442396
SSA,1973,314704612
SSA,1972,306303621
SSA,1971,298229780
SSA,1970,290472633
SSA,1969,283028136
SSA,1968,275886412
SSA,1967,269022493
SSA,1966,262405783
SSA,1965,256012349
SSA,1964,249827334
SSA,1963,243848199
SSA,1962,238077562
SSA,1961,232524118
SSA,1960,227191484
TSS,2021,1165563987
TSS,2020,1136046775
TSS,2019,1106957870
TSS,2018,1078319512
TSS,2017,1050162810
TSS,2016,1022530245
TSS,2015,995458498
TSS,2014,968958352
TSS,2013,943039474
TSS,2012,917725880
TSS,2011,893045863
TSS,2010,869025115
TSS,2009,845655209
TSS,2008,822945490
TSS,2007,800908567
TSS,2006,779566846
TSS,2005,758924664
TSS,2004,738983247
TSS,2003,719716165
TSS,2002,701066197
TSS,2001,682956023
TSS,2000,665327588
TSS,1999,648148338
TSS,1998,631400703
TSS,1997,615054341
TSS,1996,599067774
TSS,1995,583413287
TSS,1994,568072070
TSS,1993,553020385
TSS,1992,538246439
TSS,1991,523726960
TSS,1990,509451875
TSS,1989,495407422
TSS,1988,481594337
TSS,1987,468053103
TSS,1986,454835677
TSS,1985,441988004
TSS,1984,429521914
TSS,1983,417425712
TSS,1982,405688898
TSS,1981,394281992
TSS,1980,383188215
TSS,1979,372404237
TSS,1978,361939456
TSS,1977,351808760
TSS,1976,342018937
TSS,1975,332583481
TSS,1974,323500333
TSS,1973,314761504
TSS,1972,306359650
TSS,1971,298284475
TSS,1970,290526233
TSS,1969,283080501
TSS,1968,275937546
TSS,1967,269072404
TSS,1966,262454482
TSS,1965,256059849
TSS,1964,249873656
TSS,1963,243893375
TSS,1962,238121604
TSS,1961,232567007
TSS,1960,227233184
,2021,2501427939
,2020,2492597173
,2019,2480707519
,2018,2466337061
,2017,2449903406
,2016,2431145930
,2015,2412687400
,2014,2394063066
,2013,2374694434
,2012,2354967527
,2011,2335395084
,2010,2318059191
,2009,2302106817
,2008,2286029416
,2007,2270083886
,2006,2254464805
,2005,2238569746
,2004,2222329799
,2003,2206017832
,2002,2189375308
,2001,2172172665
,2000,2154077670
,1999,2135009771
,1998,2114916882
,1997,2093457533
,1996,2071144178
,1995,2048627967
,1994,2025845671
,1993,2002338481
,1992,1978448864
,1991,1953501925
,1990,1926685059
,1989,1899042652
,1988,1870065510
,1987,1840087287
,1986,1810270866
,1985,1781903244
,1984,1754986101
,1983,1728766661
,1982,1701656215
,1981,1674554025
,1980,1649657995
,1979,1625345470
,1978,1600660470
,1977,1576279100
,1976,1551909485
,1975,1526095001
,1974,1498767038
,1973,1469116410
,1972,1438056819
,1971,1406077992
,1970,1372345352
,1969,1339249192
,1968,1307031248
,1967,1276490146
,1966,1246873781
,1965,1216291138
,1964,1188526477
,1963,1161693145
,1962,1134490391
,1961,1118631487
,1960,1115221252
WLD,2021,7836630792
WLD,2020,7763932702
WLD,2019,7683806444
WLD,2018,7602716232
WLD,2017,7519371102
WLD,2016,7433650819
WLD,2015,7347679005
WLD,2014,7261846543
WLD,2013,7175500378
WLD,2012,7089254548
WLD,2011,7003760440
WLD,2010,6921854591
WLD,2009,6839553692
WLD,2008,6757000414
WLD,2007,6674181848
WLD,2006,6592711655
WLD,2005,6511724848
WLD,2004,6431527221
WLD,2003,6351855732
WLD,2002,6272724236
WLD,2001,6193663732
WLD,2000,6114324044
WLD,1999,6034484369
WLD,1998,5954004340
WLD,1997,5872284397
WLD,1996,5789655178
WLD,1995,5706753581
WLD,1994,5622085293
WLD,1993,5537885402
WLD,1992,5452576967
WLD,1991,5368139818
WLD,1990,5280062644
WLD,1989,5189977062
WLD,1988,5101287675
WLD,1987,5012556248
WLD,1986,4924747934
WLD,1985,4839176734
WLD,1984,4755996689
WLD,1983,4674330282
WLD,1982,4592387213
WLD,1981,4511164132
WLD,1980,4432963653
WLD,1979,4356778367
WLD,1978,4281339378
WLD,1977,4207786422
WLD,1976,4135432265
WLD,1975,4062507027
WLD,1974,3988487336
WLD,1973,3912984371
WLD,1972,3836900801
WLD,1971,3760516757
WLD,1970,3681975908
WLD,1969,3606553753
WLD,1968,3532782993
WLD,1967,3461619724
WLD,1966,3392097729
WLD,1965,3322046795
WLD,1964,3255145692
WLD,1963,3189655687
WLD,1962,3124561005
WLD,1961,3071596055
WLD,1960,3032156070
AFG,2021,39835428
AFG,2020,38928341
AFG,2019,38041757
AFG,2018,37171922
AFG,2017,36296111
AFG,2016,35383028
AFG,2015,34413603
AFG,2014,33370804
AFG,2013,32269592
AFG,2012,31161378
AFG,2011,30117411
AFG,2010,29185511
AFG,2009,28394806
AFG,2008,27722281
AFG,2007,27100542
AFG,2006,26433058
AFG,2005,25654274
AFG,2004,24726689
AFG,2003,23680871
AFG,2002,22600774
AFG,2001,21606992
AFG,2000,20779957
AFG,1999,20170847
AFG,1998,19737770
AFG,1997,19357126
AFG,1996,18853444
AFG,1995,18110662
AFG,1994,17075728
AFG,1993,15816601
AFG,1992,14485543
AFG,1991,13299016
AFG,1990,12412311
AFG,1989,11868873
AFG,1988,11618008
AFG,1987,11604538
AFG,1986,11736177
AFG,1985,11938204
AFG,1984,12204306
AFG,1983,12537732
AFG,1982,12882518
AFG,1981,13171679
AFG,1980,13356500
AFG,1979,13411060
AFG,1978,13341199
AFG,1977,13171294
AFG,1976,12943093
AFG,1975,12689164
AFG,1974,12412960
AFG,1973,12108963
AFG,1972,11791222
AFG,1971,11475450
AFG,1970,11173654
AFG,1969,10893772
AFG,1968,10637064
AFG,1967,10399936
AFG,1966,10174840
AFG,1965,9956318
AFG,1964,9744772
AFG,1963,9543200
AFG,1962,9351442
AFG,1961,9169406
AFG,1960,8996967
ALB,2021,2811666
ALB,2020,2837849
ALB,2019,2854191
ALB,2018,2866376
ALB,2017,2873457
ALB,2016,2876101
ALB,2015,2880703
ALB,2014,2889104
ALB,2013,2895092
ALB,2012,2900401
ALB,2011,2905195
ALB,2010,2913021
ALB,2009,2927519
ALB,2008,2947314
ALB,2007,2970017
ALB,2006,2992547
ALB,2005,3011487
ALB,2004,3026939
ALB,2003,3039616
ALB,2002,3051010
ALB,2001,3060173
ALB,2000,3089027
ALB,1999,3108778
ALB,1998,3128530
ALB,1997,3148281
ALB,1996,3168033
ALB,1995,3187784
ALB,1994,3207536
ALB,1993,3227287
ALB,1992,3247039
ALB,1991,3266790
ALB,1990,3286542
ALB,1989,3227943
ALB,1988,3142336
ALB,1987,3083605
ALB,1986,3022635
ALB,1985,2964762
ALB,1984,2904429
ALB,1983,2843960
ALB,1982,2784278
ALB,1981,2726056
ALB,1980,2671997
ALB,1979,2617832
ALB,1978,2566266
ALB,1977,2513546
ALB,1976,2458526
ALB,1975,2404831
ALB,1974,2350124
ALB,1973,2296752
ALB,1972,2243126
ALB,1971,2187853
ALB,1970,2135479
ALB,1969,2081695
ALB,1968,2022272
ALB,1967,1965598
ALB,1966,1914573
ALB,1965,1864791
ALB,1964,1814135
ALB,1963,1762621
ALB,1962,1711319
ALB,1961,1659800
ALB,1960,1608800
DZA,2021,44616626
DZA,2020,43851043
DZA,2019,43053054
DZA,2018,42228415
DZA,2017,41389174
DZA,2016,40551398
DZA,2015,39728020
DZA,2014,38923688
DZA,2013,38140135
DZA,2012,37383899
DZA,2011,36661438
DZA,2010,35977451
DZA,2009,35333882
DZA,2008,34730604
DZA,2007,34166976
DZA,2006,33641007
DZA,2005,33149720
DZA,2004,32692153
DZA,2003,32264159
DZA,2002,31855110
DZA,2001,31451513
DZA,2000,31042238
DZA,1999,30623406
DZA,1998,30192750
DZA,1997,29742980
DZA,1996,29266415
DZA,1995,28757788
DZA,1994,28213777
DZA,1993,27635517
DZA,1992,27028330
DZA,1991,26400468
DZA,1990,25758872
DZA,1989,25106192
DZA,1988,24443472
DZA,1987,23774287
DZA,1986,23102386
DZA,1985,22431507
DZA,1984,21763578
DZA,1983,21101875
DZA,1982,20452901
DZA,1981,19824297
DZA,1980,19221659
DZA,1979,18647801
DZA,1978,18102266
DZA,1977,17582899
DZA,1976,17085799
DZA,1975,16607706
DZA,1974,16149018
DZA,1973,15709831
DZA,1972,15285992
DZA,1971,14872253
DZA,1970,14464992
DZA,1969,14061724
DZA,1968,13663581
DZA,1967,13275020
DZA,1966,12902626
DZA,1965,12550880
DZA,1964,12221675
DZA,1963,11912800
DZA,1962,11619828
DZA,1961,11336336
DZA,1960,11057864
ASM,2021,55103
ASM,2020,55197
ASM,2019,55312
ASM,2018,55461
ASM,2017,55617
ASM,2016,55739
ASM,2015,55806
ASM,2014,55791
ASM,2013,55717
ASM,2012,55669
ASM,2011,55755
ASM,2010,56084
ASM,2009,56675
ASM,2008,57490
ASM,2007,58367
ASM,2006,59109
ASM,2005,59557
ASM,2004,59684
ASM,2003,59495
ASM,2002,59077
ASM,2001,58496
ASM,2000,57816
ASM,1999,57049
ASM,1998,56180
ASM,1997,55227
ASM,1996,54209
ASM,1995,53158
ASM,1994,52099
ASM,1993,51025
ASM,1992,49900
ASM,1991,48682
ASM,1990,47351
ASM,1989,45894
ASM,1988,44346
ASM,1987,42741
ASM,1986,41114
ASM,1985,39521
ASM,1984,37946
ASM,1983,36413
ASM,1982,34969
ASM,1981,33697
ASM,1980,32648
ASM,1979,31842
ASM,1978,31262
ASM,1977,30834
ASM,1976,30455
ASM,1975,30045
ASM,1974,29595
ASM,1973,29103
ASM,1972,28564
ASM,1971,27982
ASM,1970,27362
ASM,1969,26698
ASM,1968,25980
ASM,1967,25235
ASM,1966,24473
ASM,1965,23675
ASM,1964,22850
ASM,1963,22029
ASM,1962,21246
ASM,1961,20605
ASM,1960,20127
AND,2021,77354
AND,2020,77265
AND,2019,77146
AND,2018,77008
AND,2017,76997
AND,2016,77295
AND,2015,77993
AND,2014,79213
AND,2013,80770
AND,2012,82427
AND,2011,83748
AND,2010,84454
AND,2009,84461
AND,2008,83860
AND,2007,82682
AND,2006,80995
AND,2005,78871
AND,2004,76250
AND,2003,73180
AND,2002,70048
AND,2001,67344
AND,2000,65390
AND,1999,64368
AND,1998,64140
AND,1997,64318
AND,1996,64363
AND,1995,63860
AND,1994,62676
AND,1993,60974
AND,1992,58882
AND,1991,56666
AND,1990,54508
AND,1989,52452
AND,1988,50433
AND,1987,48459
AND,1986,46520
AND,1985,44593
AND,1984,42706
AND,1983,40854
AND,1982,39115
AND,1981,37498
AND,1980,36063
AND,1979,34825
AND,1978,33744
AND,1977,32769
AND,1976,31782
AND,1975,30705
AND,1974,29515
AND,1973,28232
AND,1972,26885
AND,1971,25571
AND,1970,24275
AND,1969,23053
AND,1968,21886
AND,1967,20760
AND,1966,19646
AND,1965,18542
AND,1964,17466
AND,1963,16407
AND,1962,15379
AND,1961,14378
AND,1960,13410
AGO,2021,33933611
AGO,2020,32866268
AGO,2019,31825299
AGO,2018,30809787
AGO,2017,29816769
AGO,2016,28842482
AGO,2015,27884380
AGO,2014,26941773
AGO,2013,26015786
AGO,2012,25107925
AGO,2011,24220660
AGO,2010,23356247
AGO,2009,22514275
AGO,2008,21695636
AGO,2007,20905360
AGO,2006,20149905
AGO,2005,19433604
AGO,2004,18758138
AGO,2003,18121477
AGO,2002,17519418
AGO,2001,16945753
AGO,2000,16395477
AGO,1999,15866871
AGO,1998,15359600
AGO,1997,14871572
AGO,1996,14400722
AGO,1995,13945205
AGO,1994,13503753
AGO,1993,13075044
AGO,1992,12657361
AGO,1991,12248901
AGO,1990,11848385
AGO,1989,11454784
AGO,1988,11068051
AGO,1987,10689247
AGO,1986,10320116
AGO,1985,9961993
AGO,1984,9614756
AGO,1983,9278104
AGO,1982,8952971
AGO,1981,8640478
AGO,1980,8341290
AGO,1979,8058112
AGO,1978,7790774
AGO,1977,7533814
AGO,1976,7279630
AGO,1975,7023994
AGO,1974,6761623
AGO,1973,6497283
AGO,1972,6248965
AGO,1971,6041239
AGO,1970,5890360
AGO,1969,5803677
AGO,1968,5771973
AGO,1967,5774440
AGO,1966,5781305
AGO,1965,5770573
AGO,1964,5734995
AGO,1963,5679409
AGO,1962,5608499
AGO,1961,5531451
AGO,1960,5454938
ATG,2021,98728
ATG,2020,97928
ATG,2019,97115
ATG,2018,96282
ATG,2017,95425
ATG,2016,94520
ATG,2015,93571
ATG,2014,92562
ATG,2013,91510
ATG,2012,90407
ATG,2011,89250
ATG,2010,88030
ATG,2009,86743
ATG,2008,85394
ATG,2007,84029
ATG,2006,82715
ATG,2005,81462
ATG,2004,80347
ATG,2003,79311
ATG,2002,78298
ATG,2001,77212
ATG,2000,76007
ATG,1999,74674
ATG,1998,73219
ATG,1997,71707
ATG,1996,70176
ATG,1995,68672
ATG,1994,67201
ATG,1993,65777
ATG,1992,64459
ATG,1991,63363
ATG,1990,62533
ATG,1989,62007
ATG,1988,61758
ATG,1987,61713
ATG,1986,61754
ATG,1985,61785
ATG,1984,61784
ATG,1983,61779
ATG,1982,61780
ATG,1981,61789
ATG,1980,61861
ATG,1979,61948
ATG,1978,62038
ATG,1977,62162
ATG,1976,62353
ATG,1975,62671
ATG,1974,63108
ATG,1973,63649
ATG,1972,64134
ATG,1971,64354
ATG,1970,64184
ATG,1969,63553
ATG,1968,62523
ATG,1967,61240
ATG,1966,59912
ATG,1965,58699
ATG,1964,57641
ATG,1963,56701
ATG,1962,55849
ATG,1961,55005
ATG,1960,54132
ARG,2021,45808747
ARG,2020,45376763
ARG,2019,44938712
ARG,2018,44494502
ARG,2017,44044811
ARG,2016,43590368
ARG,2015,43131966
ARG,2014,42669500
ARG,2013,42202935
ARG,2012,41733271
ARG,2011,41261490
ARG,2010,40788453
ARG,2009,40482786
ARG,2008,40080159
ARG,2007,39684303
ARG,2006,39289876
ARG,2005,38892924
ARG,2004,38491970
ARG,2003,38087866
ARG,2002,37681743
ARG,2001,37275644
ARG,2000,36870796
ARG,1999,36467218
ARG,1998,36063451
ARG,1997,35657438
ARG,1996,35246376
ARG,1995,34828168
ARG,1994,34402669
ARG,1993,33970103
ARG,1992,33529320
ARG,1991,33079002
ARG,1990,32618648
ARG,1989,32148137
ARG,1988,31668939
ARG,1987,31184411
ARG,1986,30698964
ARG,1985,30216284
ARG,1984,29737097
ARG,1983,29262049
ARG,1982,28794550
ARG,1981,28338514
ARG,1980,27896532
ARG,1979,27471046
ARG,1978,27061041
ARG,1977,26661397
ARG,1976,26264681
ARG,1975,25865775
ARG,1974,25462305
ARG,1973,25056475
ARG,1972,24653172
ARG,1971,24259564
ARG,1970,23880564
ARG,1969,23517613
ARG,1968,23168268
ARG,1967,22828872
ARG,1966,22494031
ARG,1965,22159644
ARG,1964,21824427
ARG,1963,21488916
ARG,1962,21153042
ARG,1961,20817270
ARG,1960,20481781
ARM,2021,2968128
ARM,2020,2963234
ARM,2019,2957728
ARM,2018,2951741
ARM,2017,2944789
ARM,2016,2936147
ARM,2015,2925559
ARM,2014,2912403
ARM,2013,2897593
ARM,2012,2884239
ARM,2011,2876536
ARM,2010,2877314
ARM,2009,2888094
ARM,2008,2907615
ARM,2007,2932615
ARM,2006,2958301
ARM,2005,2981262
ARM,2004,3000715
ARM,2003,3017938
ARM,2002,3033976
ARM,2001,3050686
ARM,2000,3069597
ARM,1999,3089020
ARM,1998,3108691
ARM,1997,3133081
ARM,1996,3168213
ARM,1995,3217349
ARM,1994,3283664
ARM,1993,3363111
ARM,1992,3442820
ARM,1991,3505249
ARM,1990,3538164
ARM,1989,3536473
ARM,1988,3504667
ARM,1987,3451947
ARM,1986,3392264
ARM,1985,3335935
ARM,1984,3285593
ARM,1983,3238592
ARM,1982,3193696
ARM,1981,3148096
ARM,1980,3099759
ARM,1979,3049107
ARM,1978,2997419
ARM,1977,2944375
ARM,1976,2889583
ARM,1975,2832752
ARM,1974,2773750
ARM,1973,2712780
ARM,1972,2650484
ARM,1971,2587716
ARM,1970,2525067
ARM,1969,2462938
ARM,1968,2401142
ARM,1967,2339133
ARM,1966,2276038
ARM,1965,2211316
ARM,1964,2145004
ARM,1963,2077584
ARM,1962,2009524
ARM,1961,1941498
ARM,1960,1874119
ABW,2021,107195
ABW,2020,106766
ABW,2019,106310
ABW,2018,105846
ABW,2017,105361
ABW,2016,104865
ABW,2015,104339
ABW,2014,103776
ABW,2013,103165
ABW,2012,102565
ABW,2011,102050
ABW,2010,101665
ABW,2009,101452
ABW,2008,101362
ABW,2007,101226
ABW,2006,100830
ABW,2005,100028
ABW,2004,98744
ABW,2003,97016
ABW,2002,94992
ABW,2001,92892
ABW,2000,90866
ABW,1999,89009
ABW,1998,87280
ABW,1997,85450
ABW,1996,83211
ABW,1995,80324
ABW,1994,76705
ABW,1993,72495
ABW,1992,68240
ABW,1991,64623
ABW,1990,62152
ABW,1989,61033
ABW,1988,61072
ABW,1987,61838
ABW,1986,62645
ABW,1985,63024
ABW,1984,62826
ABW,1983,62213
ABW,1982,61341
ABW,1981,60561
ABW,1980,60097
ABW,1979,59972
ABW,1978,60102
ABW,1977,60366
ABW,1976,60586
ABW,1975,60653
ABW,1974,60527
ABW,1973,60236
ABW,1972,59849
ABW,1971,59442
ABW,1970,59070
ABW,1969,58734
ABW,1968,58377
ABW,1967,58044
ABW,1966,57702
ABW,1965,57357
ABW,1964,57029
ABW,1963,56699
ABW,1962,56234
ABW,1961,55434
ABW,1960,54208
AUS,2021,25739256
AUS,2020,25693267
AUS,2019,25365745
AUS,2018,24982688
AUS,2017,24601860
AUS,2016,24190907
AUS,2015,23815995
AUS,2014,23475686
AUS,2013,23128129
AUS,2012,22733465
AUS,2011,22340024
AUS,2010,22031750
AUS,2009,21691700
AUS,2008,21249200
AUS,2007,20827600
AUS,2006,20697900
AUS,2005,20394800
AUS,2004,20127400
AUS,2003,19895400
AUS,2002,19651400
AUS,2001,19413000
AUS,2000,19153000
AUS,1999,18926000
AUS,1998,18711000
AUS,1997,18517000
AUS,1996,18311000
AUS,1995,18072000
AUS,1994,17855000
AUS,1993,17667000
AUS,1992,17495000
AUS,1991,17284000
AUS,1990,17065100
AUS,1989,16814400
AUS,1988,16532200
AUS,1987,16263900
AUS,1986,16018400
AUS,1985,15758000
AUS,1984,15544000
AUS,1983,15369000
AUS,1982,15178000
AUS,1981,14927000
AUS,1980,14692000
AUS,1979,14514000
AUS,1978,14358000
AUS,1977,14192000
AUS,1976,14033000
AUS,1975,13893000
AUS,1974,13723000
AUS,1973,13380000
AUS,1972,13177000
AUS,1971,12937000
AUS,1970,12507000
AUS,1969,12263000
AUS,1968,12009000
AUS,1967,11799000
AUS,1966,11651000
AUS,1965,11388000
AUS,1964,11167000
AUS,1963,10950000
AUS,1962,10742000
AUS,1961,10483000
AUS,1960,10276477
AUT,2021,8956279
AUT,2020,8916864
AUT,2019,8879920
AUT,2018,8840521
AUT,2017,8797566
AUT,2016,8736668
AUT,2015,8642699
AUT,2014,8546356
AUT,2013,8479823
AUT,2012,8429991
AUT,2011,8391643
AUT,2010,8363404
AUT,2009,8343323
AUT,2008,8321496
AUT,2007,8295487
AUT,2006,8268641
AUT,2005,8227829
AUT,2004,8171966
AUT,2003,8121423
AUT,2002,8081957
AUT,2001,8042293
AUT,2000,8011566
AUT,1999,7992324
AUT,1998,7976789
AUT,1997,7968041
AUT,1996,7959017
AUT,1995,7948278
AUT,1994,7936118
AUT,1993,7905633
AUT,1992,7840709
AUT,1991,7754891
AUT,1990,7677850
AUT,1989,7619567
AUT,1988,7585317
AUT,1987,7574586
AUT,1986,7569794
AUT,1985,7564985
AUT,1984,7561434
AUT,1983,7561910
AUT,1982,7574140
AUT,1981,7568710
AUT,1980,7549433
AUT,1979,7549425
AUT,1978,7562305
AUT,1977,7568430
AUT,1976,7565525
AUT,1975,7578903
AUT,1974,7599038
AUT,1973,7586115
AUT,1972,7544201
AUT,1971,7500482
AUT,1970,7467086
AUT,1969,7441055
AUT,1968,7415403
AUT,1967,7376998
AUT,1966,7322066
AUT,1965,7270889
AUT,1964,7223801
AUT,1963,7175811
AUT,1962,7129864
AUT,1961,7086299
AUT,1960,7047539
AZE,2021,10145212
AZE,2020,10093121
AZE,2019,10024283
AZE,2018,9939771
AZE,2017,9854033
AZE,2016,9757812
AZE,2015,9649341
AZE,2014,9535079
AZE,2013,9416801
AZE,2012,9295784
AZE,2011,9173082
AZE,2010,9054332
AZE,2009,8947243
AZE,2008,8763400
AZE,2007,8581300
AZE,2006,8484550
AZE,2005,8391850
AZE,2004,8306500
AZE,2003,8234100
AZE,2002,8171950
AZE,2001,8111200
AZE,2000,8048600
AZE,1999,7982750
AZE,1998,7913000
AZE,1997,7838250
AZE,1996,7763000
AZE,1995,7684850
AZE,1994,7596550
AZE,1993,7494800
AZE,1992,7382050
AZE,1991,7271300
AZE,1990,7175200
AZE,1989,7126877
AZE,1988,7010027
AZE,1987,6893486
AZE,1986,6778631
AZE,1985,6666447
AZE,1984,6557581
AZE,1983,6452067
AZE,1982,6349555
AZE,1981,6249312
AZE,1980,6150735
AZE,1979,6053635
AZE,1978,5957927
AZE,1977,5863138
AZE,1976,5768730
AZE,1975,5674129
AZE,1974,5579071
AZE,1973,5483088
AZE,1972,5385266
AZE,1971,5284518
AZE,1970,5180032
AZE,1969,5071930
AZE,1968,4960237
AZE,1967,4843872
AZE,1966,4721528
AZE,1965,4592601
AZE,1964,4456691
AZE,1963,4315127
AZE,1962,4171428
AZE,1961,4030325
AZE,1960,3895398
BHS,2021,396914
BHS,2020,393248
BHS,2019,389486
BHS,2018,385635
BHS,2017,381749
BHS,2016,377923
BHS,2015,374200
BHS,2014,370625
BHS,2013,367162
BHS,2012,363581
BHS,2011,359583
BHS,2010,354936
BHS,2009,349600
BHS,2008,343680
BHS,2007,337387
BHS,2006,331032
BHS,2005,324848
BHS,2004,318893
BHS,2003,313123
BHS,2002,307657
BHS,2001,302618
BHS,2000,298045
BHS,1999,294063
BHS,1998,290600
BHS,1997,287363
BHS,1996,283980
BHS,1995,280179
BHS,1994,275849
BHS,1993,271065
BHS,1992,266028
BHS,1991,261007
BHS,1990,256227
BHS,1989,251738
BHS,1988,247451
BHS,1987,243265
BHS,1986,239020
BHS,1985,234579
BHS,1984,229913
BHS,1983,225095
BHS,1982,220182
BHS,1981,215321
BHS,1980,210589
BHS,1979,205991
BHS,1978,201482
BHS,1977,197100
BHS,1976,192903
BHS,1975,188895
BHS,1974,185105
BHS,1973,181519
BHS,1972,177863
BHS,1971,173894
BHS,1970,169376
BHS,1969,164265
BHS,1968,158648
BHS,1967,152621
BHS,1966,146381
BHS,1965,140060
BHS,1964,133705
BHS,1963,127340
BHS,1962,121092
BHS,1961,115119
BHS,1960,109532
BHR,2021,1748295
BHR,2020,1701583
BHR,2019,1641164
BHR,2018,1569440
BHR,2017,1494077
BHR,2016,1425793
BHR,2015,1371853
BHR,2014,1336073
BHR,2013,1315029
BHR,2012,1299942
BHR,2011,1278153
BHR,2010,1240864
BHR,2009,1185075
BHR,2008,1114645
BHR,2007,1035924
BHR,2006,958423
BHR,2005,889157
BHR,2004,829846
BHR,2003,778708
BHR,2002,735140
BHR,2001,697550
BHR,2000,664610
BHR,1999,636540
BHR,1998,613697
BHR,1997,594927
BHR,1996,578661
BHR,1995,563698
BHR,1994,549590
BHR,1993,536212
BHR,1992,523082
BHR,1991,509762
BHR,1990,495927
BHR,1989,481081
BHR,1988,465198
BHR,1987,448981
BHR,1986,433478
BHR,1985,419428
BHR,1984,407233
BHR,1983,396451
BHR,1982,385953
BHR,1981,374120
BHR,1980,359897
BHR,1979,342804
BHR,1978,323468
BHR,1977,303169
BHR,1976,283746
BHR,1975,266540
BHR,1974,251908
BHR,1973,239527
BHR,1972,229151
BHR,1971,220311
BHR,1970,212607
BHR,1969,206037
BHR,1968,200652
BHR,1967,196060
BHR,1966,191785
BHR,1965,187432
BHR,1964,182888
BHR,1963,178142
BHR,1962,173140
BHR,1961,167899
BHR,1960,162429
BGD,2021,166303494
BGD,2020,164689383
BGD,2019,163046173
BGD,2018,161376713
BGD,2017,159685421
BGD,2016,157977151
BGD,2015,156256287
BGD,2014,154517385
BGD,2013,152761413
BGD,2012,151005733
BGD,2011,149273134
BGD,2010,147575433
BGD,2009,145924795
BGD,2008,144304164
BGD,2007,142660381
BGD,2006,140921154
BGD,2005,139035505
BGD,2004,136986429
BGD,2003,134791598
BGD,2002,132478077
BGD,2001,130088709
BGD,2000,127657862
BGD,1999,125189655
BGD,1998,122682818
BGD,1997,120160571
BGD,1996,117649927
BGD,1995,115169933
BGD,1994,112737684
BGD,1993,110350641
BGD,1992,107983708
BGD,1991,105599125
BGD,1990,103171957
BGD,1989,100695496
BGD,1988,98186350
BGD,1987,95671159
BGD,1986,93187593
BGD,1985,90764180
BGD,1984,88416529
BGD,1983,86142490
BGD,1982,83932132
BGD,1981,81767516
BGD,1980,79639498
BGD,1979,77529040
BGD,1978,75450033
BGD,1977,73463593
BGD,1976,71652386
BGD,1975,70066310
BGD,1974,68742222
BGD,1973,67637541
BGD,1972,66625706
BGD,1971,65531635
BGD,1970,64232486
BGD,1969,62679765
BGD,1968,60918452
BGD,1967,59034250
BGD,1966,57157651
BGD,1965,55385114
BGD,1964,53741721
BGD,1963,52202008
BGD,1962,50752150
BGD,1961,49362834
BGD,1960,48013505
BRB,2021,287708
BRB,2020,287371
BRB,2019,287021
BRB,2018,286640
BRB,2017,286229
BRB,2016,285798
BRB,2015,285327
BRB,2014,284825
BRB,2013,284294
BRB,2012,283698
BRB,2011,282987
BRB,2010,282131
BRB,2009,281107
BRB,2008,279946
BRB,2007,278701
BRB,2006,277475
BRB,2005,276320
BRB,2004,275283
BRB,2003,274331
BRB,2002,273423
BRB,2001,272494
BRB,2000,271511
BRB,1999,270455
BRB,1998,269334
BRB,1997,268183
BRB,1996,267047
BRB,1995,265955
BRB,1994,264893
BRB,1993,263869
BRB,1992,262890
BRB,1991,261912
BRB,1990,260933
BRB,1989,259961
BRB,1988,258970
BRB,1987,258012
BRB,1986,257117
BRB,1985,256260
BRB,1984,255493
BRB,1983,254791
BRB,1982,254078
BRB,1981,253296
BRB,1980,252388
BRB,1979,251347
BRB,1978,250200
BRB,1977,248931
BRB,1976,247584
BRB,1975,246158
BRB,1974,244643
BRB,1973,243076
BRB,1972,241523
BRB,1971,240093
BRB,1970,238895
BRB,1969,237963
BRB,1968,237241
BRB,1967,236661
BRB,1966,236084
BRB,1965,235415
BRB,1964,234588
BRB,1963,233632
BRB,1962,232623
BRB,1961,231718
BRB,1960,230985
BLR,2021,9340314
BLR,2020,9379952
BLR,2019,9419758
BLR,2018,9438785
BLR,2017,9458989
BLR,2016,9469379
BLR,2015,9461076
BLR,2014,9448515
BLR,2013,9443211
BLR,2012,9446836
BLR,2011,9461643
BLR,2010,9483836
BLR,2009,9504583
BLR,2008,9527985
BLR,2007,9560953
BLR,2006,9604924
BLR,2005,9663915
BLR,2004,9730146
BLR,2003,9796749
BLR,2002,9865548
BLR,2001,9928549
BLR,2000,9979610
BLR,1999,10026738
BLR,1998,10071963
BLR,1997,10117433
BLR,1996,10159569
BLR,1995,10193831
BLR,1994,10226955
BLR,1993,10239050
BLR,1992,10216470
BLR,1991,10194050
BLR,1990,10189348
BLR,1989,10170000
BLR,1988,10140000
BLR,1987,10111000
BLR,1986,10043000
BLR,1985,9975000
BLR,1984,9910000
BLR,1983,9843000
BLR,1982,9776000
BLR,1981,9710000
BLR,1980,9643000
BLR,1979,9584000
BLR,1978,9525000
BLR,1977,9463000
BLR,1976,9411000
BLR,1975,9367000
BLR,1974,9317584
BLR,1973,9257272
BLR,1972,9188968
BLR,1971,9115576
BLR,1970,9040000
BLR,1969,8960304
BLR,1968,8874552
BLR,1967,8785648
BLR,1966,8696496
BLR,1965,8610000
BLR,1964,8524224
BLR,1963,8437232
BLR,1962,8351928
BLR,1961,8271216
BLR,1960,8198000
BEL,2021,11587882
BEL,2020,11544241
BEL,2019,11488980
